Timestamp, Temp(C), DO(mg/L), Salinity(PPT), pH, Status
2026-07-23 20:02:39, 17.74, 5.42, 26.66, 8.33, ALERT: Salinity Error (26.66 PPT)
2026-07-23 20:02:40, 16.61, 8.26, 34.07, 8.77, ALERT: pH Error (8.77)
2026-07-23 20:02:41, 12.39, 8.31, 37.96, 7.91, ALERT: Temp Error (12.39°C) | Salinity Error (37.96 PPT)
2026-07-23 20:02:42, 19.86, 8.33, 36.06, 8.54, ALERT: Salinity Error (36.06 PPT) | pH Error (8.54)
2026-07-23 20:02:43, 22.39, 7.37, 28.98, 7.5, System Stable
2026-07-23 20:02:44, 25.2, 5.81, 34.48, 7.12, ALERT: Temp Error (25.2°C) | pH Error (7.12)
2026-07-23 20:02:45, 17.08, 6.53, 30.33, 7.22, ALERT: pH Error (7.22)
2026-07-23 20:02:46, 22.11, 4.32, 36.08, 7.25, ALERT: Low Oxygen (4.32 mg/L) | Salinity Error (36.08 PPT) | pH Error (7.25)
2026-07-23 20:02:47, 21.89, 7.28, 27.3, 8.04, ALERT: Salinity Error (27.3 PPT)
2026-07-23 20:02:48, 24.42, 7.28, 34.89, 7.29, ALERT: Temp Error (24.42°C) | pH Error (7.29)
2026-07-23 20:02:49, 24.93, 5.93, 32.09, 8.32, ALERT: Temp Error (24.93°C)
2026-07-23 20:02:50, 15.57, 4.65, 29.66, 7.17, ALERT: Low Oxygen (4.65 mg/L) | pH Error (7.17)
2026-07-23 20:02:51, 13.06, 8.26, 37.04, 8.19, ALERT: Temp Error (13.06°C) | Salinity Error (37.04 PPT)
2026-07-23 20:02:52, 16.69, 8.36, 31.09, 8.5, System Stable
2026-07-23 20:02:53, 19.21, 8.24, 36.06, 7.2, ALERT: Salinity Error (36.06 PPT) | pH Error (7.2)
2026-07-23 20:02:54, 12.85, 7.36, 36.76, 8.33, ALERT: Temp Error (12.85°C) | Salinity Error (36.76 PPT)
2026-07-23 20:02:55, 23.31, 4.7, 31.6, 7.42, ALERT: Low Oxygen (4.7 mg/L) | pH Error (7.42)
2026-07-23 20:02:56, 22.48, 4.91, 27.45, 8.7, ALERT: Low Oxygen (4.91 mg/L) | Salinity Error (27.45 PPT) | pH Error (8.7)
2026-07-23 20:02:57, 21.34, 7.05, 29.92, 8.45, System Stable
2026-07-23 20:02:58, 14.18, 8.0, 30.01, 7.83, System Stable
2026-07-23 20:02:59, 14.95, 7.15, 33.04, 7.7, System Stable
2026-07-23 20:03:00, 22.44, 5.84, 35.36, 7.58, System Stable
2026-07-23 20:03:01, 18.93, 5.68, 36.02, 8.53, ALERT: Salinity Error (36.02 PPT) | pH Error (8.53)
2026-07-23 20:03:02, 12.94, 5.54, 34.85, 8.04, ALERT: Temp Error (12.94°C)
2026-07-23 20:03:03, 12.43, 5.91, 34.12, 7.19, ALERT: Temp Error (12.43°C) | pH Error (7.19)
2026-07-23 20:03:04, 24.96, 5.31, 26.92, 8.76, ALERT: Temp Error (24.96°C) | Salinity Error (26.92 PPT) | pH Error (8.76)
2026-07-23 20:03:05, 20.89, 4.73, 26.99, 8.77, ALERT: Low Oxygen (4.73 mg/L) | Salinity Error (26.99 PPT) | pH Error (8.77)
2026-07-23 20:03:06, 24.54, 6.34, 35.19, 8.95, ALERT: Temp Error (24.54°C) | pH Error (8.95)
2026-07-23 20:03:07, 17.37, 8.34, 36.92, 8.61, ALERT: Salinity Error (36.92 PPT) | pH Error (8.61)
2026-07-23 20:03:08, 12.6, 6.2, 28.35, 7.62, ALERT: Temp Error (12.6°C)
2026-07-23 20:03:09, 16.11, 4.66, 37.31, 8.99, ALERT: Low Oxygen (4.66 mg/L) | Salinity Error (37.31 PPT) | pH Error (8.99)
2026-07-23 20:03:10, 19.09, 4.33, 33.02, 8.59, ALERT: Low Oxygen (4.33 mg/L) | pH Error (8.59)
2026-07-23 20:03:11, 16.25, 5.5, 30.94, 8.3, System Stable
2026-07-23 20:03:12, 24.13, 4.28, 26.24, 8.41, ALERT: Temp Error (24.13°C) | Low Oxygen (4.28 mg/L) | Salinity Error (26.24 PPT)
2026-07-23 20:03:13, 23.97, 6.49, 32.85, 8.49, System Stable
2026-07-23 20:03:14, 21.96, 4.56, 37.43, 8.13, ALERT: Low Oxygen (4.56 mg/L) | Salinity Error (37.43 PPT)
2026-07-23 20:03:15, 16.7, 7.59, 34.62, 8.39, System Stable
2026-07-23 20:03:16, 25.72, 6.69, 35.21, 7.32, ALERT: Temp Error (25.72°C) | pH Error (7.32)
2026-07-23 20:03:18, 15.74, 7.47, 35.99, 7.43, ALERT: pH Error (7.43)
2026-07-23 20:03:19, 16.45, 6.85, 36.69, 8.82, ALERT: Salinity Error (36.69 PPT) | pH Error (8.82)
2026-07-23 20:03:20, 16.73, 7.33, 29.63, 8.18, System Stable
2026-07-23 20:03:21, 23.0, 7.6, 30.16, 7.39, ALERT: pH Error (7.39)
2026-07-23 20:03:22, 24.82, 7.7, 31.96, 7.3, ALERT: Temp Error (24.82°C) | pH Error (7.3)
2026-07-23 20:03:23, 14.76, 4.39, 37.31, 7.77, ALERT: Low Oxygen (4.39 mg/L) | Salinity Error (37.31 PPT)
2026-07-23 20:03:24, 14.73, 6.37, 36.71, 7.24, ALERT: Salinity Error (36.71 PPT) | pH Error (7.24)
2026-07-23 20:03:25, 16.35, 8.36, 32.51, 7.43, ALERT: pH Error (7.43)
2026-07-23 20:03:26, 17.61, 5.49, 36.86, 7.76, ALERT: Salinity Error (36.86 PPT)
2026-07-23 20:03:27, 13.15, 4.2, 36.96, 7.85, ALERT: Temp Error (13.15°C) | Low Oxygen (4.2 mg/L) | Salinity Error (36.96 PPT)
2026-07-23 20:03:28, 20.69, 5.32, 26.02, 7.7, ALERT: Salinity Error (26.02 PPT)
2026-07-23 20:03:29, 20.98, 6.74, 31.38, 8.32, System Stable
2026-07-23 20:03:30, 20.6, 7.54, 29.58, 8.23, System Stable
2026-07-23 20:03:31, 16.81, 6.54, 28.81, 8.43, System Stable
2026-07-23 20:03:32, 17.57, 7.68, 34.61, 7.18, ALERT: pH Error (7.18)
2026-07-23 20:03:33, 25.36, 5.68, 33.77, 8.75, ALERT: Temp Error (25.36°C) | pH Error (8.75)
2026-07-23 20:03:34, 14.2, 6.58, 37.61, 8.12, ALERT: Salinity Error (37.61 PPT)
2026-07-23 20:03:35, 13.39, 6.1, 26.47, 8.22, ALERT: Temp Error (13.39°C) | Salinity Error (26.47 PPT)
2026-07-23 20:03:36, 21.5, 6.35, 34.97, 8.49, System Stable
2026-07-23 20:03:37, 21.93, 4.5, 27.62, 8.56, ALERT: Low Oxygen (4.5 mg/L) | Salinity Error (27.62 PPT) | pH Error (8.56)
2026-07-23 20:03:38, 24.08, 7.71, 33.06, 7.87, ALERT: Temp Error (24.08°C)
2026-07-23 20:03:39, 15.62, 5.46, 34.12, 7.1, ALERT: pH Error (7.1)
2026-07-23 20:03:40, 17.96, 4.13, 31.53, 7.78, ALERT: Low Oxygen (4.13 mg/L)
2026-07-23 20:03:41, 24.81, 6.37, 26.4, 8.52, ALERT: Temp Error (24.81°C) | Salinity Error (26.4 PPT) | pH Error (8.52)
2026-07-23 20:03:42, 18.16, 5.88, 28.31, 7.45, ALERT: pH Error (7.45)
2026-07-23 20:03:43, 17.62, 7.1, 34.38, 7.35, ALERT: pH Error (7.35)
2026-07-23 20:03:44, 16.81, 7.68, 26.6, 7.49, ALERT: Salinity Error (26.6 PPT) | pH Error (7.49)
2026-07-23 20:03:45, 23.76, 5.5, 37.25, 8.95, ALERT: Salinity Error (37.25 PPT) | pH Error (8.95)
2026-07-23 20:03:46, 16.03, 8.03, 31.41, 8.1, System Stable
2026-07-23 20:03:47, 19.43, 6.63, 30.61, 8.06, System Stable
2026-07-23 20:03:48, 22.78, 7.48, 26.71, 8.35, ALERT: Salinity Error (26.71 PPT)
2026-07-23 20:03:49, 18.93, 8.29, 35.88, 8.59, ALERT: pH Error (8.59)
2026-07-23 20:03:50, 22.11, 7.52, 33.84, 8.18, System Stable
2026-07-23 20:03:51, 21.2, 7.76, 37.72, 8.43, ALERT: Salinity Error (37.72 PPT)
2026-07-23 20:03:52, 24.93, 8.41, 30.22, 7.79, ALERT: Temp Error (24.93°C)
2026-07-23 20:03:53, 19.75, 4.66, 31.9, 7.15, ALERT: Low Oxygen (4.66 mg/L) | pH Error (7.15)
2026-07-23 20:03:54, 17.68, 7.14, 29.9, 7.7, System Stable
2026-07-23 20:03:55, 12.77, 4.77, 28.25, 8.94, ALERT: Temp Error (12.77°C) | Low Oxygen (4.77 mg/L) | pH Error (8.94)
2026-07-23 20:03:56, 23.3, 5.22, 36.06, 7.41, ALERT: Salinity Error (36.06 PPT) | pH Error (7.41)
2026-07-23 20:03:57, 22.85, 4.16, 29.69, 9.0, ALERT: Low Oxygen (4.16 mg/L) | pH Error (9.0)
2026-07-23 20:03:58, 16.37, 4.84, 35.57, 8.94, ALERT: Low Oxygen (4.84 mg/L) | pH Error (8.94)
2026-07-23 20:03:59, 21.32, 5.8, 29.47, 7.54, System Stable
2026-07-23 20:04:00, 24.46, 7.15, 36.09, 8.56, ALERT: Temp Error (24.46°C) | Salinity Error (36.09 PPT) | pH Error (8.56)
2026-07-23 20:04:01, 24.72, 5.3, 33.39, 8.0, ALERT: Temp Error (24.72°C)
2026-07-23 20:04:02, 23.36, 4.42, 32.07, 8.73, ALERT: Low Oxygen (4.42 mg/L) | pH Error (8.73)
2026-07-23 20:04:03, 17.63, 5.97, 28.11, 7.25, ALERT: pH Error (7.25)
2026-07-23 20:04:04, 24.71, 5.53, 36.93, 8.62, ALERT: Temp Error (24.71°C) | Salinity Error (36.93 PPT) | pH Error (8.62)
2026-07-23 20:04:05, 25.37, 6.87, 34.02, 7.75, ALERT: Temp Error (25.37°C)
2026-07-23 20:04:06, 21.71, 5.3, 35.93, 8.73, ALERT: pH Error (8.73)
2026-07-23 20:04:07, 21.9, 6.78, 32.58, 8.13, System Stable
2026-07-23 20:04:08, 21.13, 4.43, 37.87, 7.34, ALERT: Low Oxygen (4.43 mg/L) | Salinity Error (37.87 PPT) | pH Error (7.34)
2026-07-23 20:04:09, 19.86, 7.03, 37.23, 8.7, ALERT: Salinity Error (37.23 PPT) | pH Error (8.7)
2026-07-23 20:04:10, 14.98, 4.31, 35.55, 8.12, ALERT: Low Oxygen (4.31 mg/L)
2026-07-23 20:04:11, 25.65, 4.68, 29.98, 7.95, ALERT: Temp Error (25.65°C) | Low Oxygen (4.68 mg/L)
2026-07-23 20:04:12, 14.45, 8.38, 26.83, 7.17, ALERT: Salinity Error (26.83 PPT) | pH Error (7.17)
2026-07-23 20:04:13, 16.88, 6.46, 37.12, 7.71, ALERT: Salinity Error (37.12 PPT)
2026-07-23 20:04:14, 15.2, 7.25, 37.91, 7.44, ALERT: Salinity Error (37.91 PPT) | pH Error (7.44)
2026-07-23 20:04:15, 16.79, 6.65, 32.99, 8.74, ALERT: pH Error (8.74)
2026-07-23 20:04:16, 21.63, 6.26, 33.12, 8.81, ALERT: pH Error (8.81)
2026-07-23 20:04:17, 19.64, 5.82, 29.27, 7.85, System Stable
2026-07-23 20:04:18, 18.53, 4.27, 27.35, 8.7, ALERT: Low Oxygen (4.27 mg/L) | Salinity Error (27.35 PPT) | pH Error (8.7)
2026-07-23 20:04:19, 15.96, 7.81, 28.54, 7.78, System Stable
2026-07-23 20:04:20, 23.58, 7.25, 37.09, 8.92, ALERT: Salinity Error (37.09 PPT) | pH Error (8.92)
2026-07-23 20:04:21, 12.18, 5.72, 37.47, 8.33, ALERT: Temp Error (12.18°C) | Salinity Error (37.47 PPT)
2026-07-23 20:04:22, 21.74, 6.14, 28.69, 7.57, System Stable
2026-07-23 20:04:23, 19.91, 6.54, 30.68, 7.01, ALERT: pH Error (7.01)
2026-07-23 20:04:24, 12.22, 4.29, 32.73, 8.31, ALERT: Temp Error (12.22°C) | Low Oxygen (4.29 mg/L)
2026-07-23 20:04:25, 22.56, 7.89, 28.16, 7.18, ALERT: pH Error (7.18)
2026-07-23 20:04:26, 16.57, 6.32, 28.25, 7.75, System Stable
2026-07-23 20:04:27, 22.73, 7.83, 35.63, 7.81, System Stable
2026-07-23 20:04:28, 14.12, 7.87, 29.31, 8.06, System Stable
2026-07-23 20:04:29, 19.31, 4.14, 37.58, 7.59, ALERT: Low Oxygen (4.14 mg/L) | Salinity Error (37.58 PPT)
2026-07-23 20:04:30, 18.88, 5.13, 32.9, 7.82, System Stable
2026-07-23 20:04:31, 19.78, 6.85, 36.43, 8.79, ALERT: Salinity Error (36.43 PPT) | pH Error (8.79)
2026-07-23 20:04:32, 15.78, 5.5, 30.12, 7.97, System Stable
2026-07-23 20:04:33, 20.02, 4.45, 37.29, 7.87, ALERT: Low Oxygen (4.45 mg/L) | Salinity Error (37.29 PPT)
2026-07-23 20:04:34, 15.1, 4.84, 31.22, 7.01, ALERT: Low Oxygen (4.84 mg/L) | pH Error (7.01)
2026-07-23 20:04:35, 14.18, 5.08, 33.14, 8.33, System Stable
2026-07-23 20:04:36, 12.42, 6.5, 28.57, 8.99, ALERT: Temp Error (12.42°C) | pH Error (8.99)
2026-07-23 20:04:37, 19.01, 4.62, 33.43, 8.7, ALERT: Low Oxygen (4.62 mg/L) | pH Error (8.7)
2026-07-23 20:04:38, 15.81, 6.08, 34.38, 8.71, ALERT: pH Error (8.71)
2026-07-23 20:04:39, 24.84, 6.92, 29.61, 8.03, ALERT: Temp Error (24.84°C)
2026-07-23 20:04:40, 16.41, 7.38, 31.47, 7.98, System Stable
2026-07-23 20:04:41, 12.69, 6.02, 29.67, 8.22, ALERT: Temp Error (12.69°C)
2026-07-23 20:04:42, 13.95, 8.3, 28.3, 8.61, ALERT: Temp Error (13.95°C) | pH Error (8.61)
2026-07-23 20:04:43, 19.73, 6.9, 28.61, 8.37, System Stable
2026-07-23 20:04:44, 18.86, 6.62, 35.91, 8.87, ALERT: pH Error (8.87)
2026-07-23 20:04:45, 25.59, 6.16, 26.97, 8.65, ALERT: Temp Error (25.59°C) | Salinity Error (26.97 PPT) | pH Error (8.65)
2026-07-23 20:04:46, 21.54, 4.35, 36.58, 8.45, ALERT: Low Oxygen (4.35 mg/L) | Salinity Error (36.58 PPT)
2026-07-23 20:04:47, 16.61, 7.58, 33.35, 7.87, System Stable
2026-07-23 20:04:48, 22.04, 4.5, 29.98, 7.83, ALERT: Low Oxygen (4.5 mg/L)
2026-07-23 20:04:49, 14.77, 6.95, 33.55, 8.25, System Stable
2026-07-23 20:04:50, 17.29, 7.21, 32.98, 7.84, System Stable
2026-07-23 20:04:51, 17.06, 5.32, 35.49, 8.22, System Stable
2026-07-23 20:04:52, 19.3, 8.09, 34.51, 7.18, ALERT: pH Error (7.18)
2026-07-23 20:04:53, 13.72, 4.11, 33.56, 8.97, ALERT: Temp Error (13.72°C) | Low Oxygen (4.11 mg/L) | pH Error (8.97)
2026-07-23 20:04:54, 22.45, 7.9, 33.31, 7.92, System Stable
2026-07-23 20:04:55, 12.12, 5.16, 35.15, 7.64, ALERT: Temp Error (12.12°C)
2026-07-23 20:04:56, 16.67, 4.15, 35.87, 7.51, ALERT: Low Oxygen (4.15 mg/L)
2026-07-23 20:04:57, 21.43, 8.03, 33.06, 7.76, System Stable
2026-07-23 20:04:58, 16.9, 5.51, 33.77, 8.48, System Stable
2026-07-23 20:04:59, 21.95, 4.51, 31.97, 7.54, ALERT: Low Oxygen (4.51 mg/L)
2026-07-23 20:05:00, 16.04, 4.43, 27.78, 8.76, ALERT: Low Oxygen (4.43 mg/L) | Salinity Error (27.78 PPT) | pH Error (8.76)
2026-07-23 20:05:01, 24.42, 6.79, 30.84, 8.21, ALERT: Temp Error (24.42°C)
2026-07-23 20:05:02, 21.74, 7.15, 27.07, 8.05, ALERT: Salinity Error (27.07 PPT)
2026-07-23 20:05:03, 19.69, 5.28, 36.22, 8.67, ALERT: Salinity Error (36.22 PPT) | pH Error (8.67)
2026-07-23 20:05:04, 22.26, 5.2, 26.24, 8.81, ALERT: Salinity Error (26.24 PPT) | pH Error (8.81)
2026-07-23 20:05:05, 17.54, 7.69, 36.5, 8.86, ALERT: Salinity Error (36.5 PPT) | pH Error (8.86)
2026-07-23 20:05:06, 17.97, 6.66, 36.81, 7.35, ALERT: Salinity Error (36.81 PPT) | pH Error (7.35)
2026-07-23 20:05:07, 22.2, 7.02, 27.25, 7.99, ALERT: Salinity Error (27.25 PPT)
2026-07-23 20:05:08, 13.97, 4.81, 35.64, 8.71, ALERT: Temp Error (13.97°C) | Low Oxygen (4.81 mg/L) | pH Error (8.71)
2026-07-23 20:05:09, 12.95, 4.78, 37.11, 8.3, ALERT: Temp Error (12.95°C) | Low Oxygen (4.78 mg/L) | Salinity Error (37.11 PPT)
2026-07-23 20:05:10, 15.49, 4.73, 29.93, 7.24, ALERT: Low Oxygen (4.73 mg/L) | pH Error (7.24)
2026-07-23 20:05:11, 17.57, 4.78, 32.91, 8.69, ALERT: Low Oxygen (4.78 mg/L) | pH Error (8.69)
2026-07-23 20:05:12, 16.25, 7.24, 33.91, 7.36, ALERT: pH Error (7.36)
2026-07-23 20:05:13, 20.89, 6.78, 33.22, 8.86, ALERT: pH Error (8.86)
2026-07-23 20:05:14, 20.53, 4.89, 30.48, 7.15, ALERT: Low Oxygen (4.89 mg/L) | pH Error (7.15)
2026-07-23 20:05:15, 26.0, 8.38, 28.26, 8.59, ALERT: Temp Error (26.0°C) | pH Error (8.59)
2026-07-23 20:05:16, 17.06, 7.39, 37.97, 8.23, ALERT: Salinity Error (37.97 PPT)
2026-07-23 20:05:17, 24.22, 5.91, 33.44, 7.52, ALERT: Temp Error (24.22°C)
2026-07-23 20:05:18, 21.01, 4.78, 27.04, 8.04, ALERT: Low Oxygen (4.78 mg/L) | Salinity Error (27.04 PPT)
2026-07-23 20:05:19, 18.09, 8.47, 34.79, 8.1, System Stable
2026-07-23 20:05:20, 22.05, 4.11, 34.74, 8.8, ALERT: Low Oxygen (4.11 mg/L) | pH Error (8.8)
2026-07-23 20:05:21, 21.92, 5.81, 31.8, 8.64, ALERT: pH Error (8.64)
2026-07-23 20:05:22, 14.98, 5.75, 26.87, 8.86, ALERT: Salinity Error (26.87 PPT) | pH Error (8.86)
2026-07-23 20:05:23, 18.83, 5.18, 29.66, 8.14, System Stable
2026-07-23 20:05:24, 20.4, 7.75, 28.89, 8.03, System Stable
2026-07-23 20:05:25, 24.18, 6.46, 31.55, 7.37, ALERT: Temp Error (24.18°C) | pH Error (7.37)
2026-07-23 20:05:26, 20.34, 7.55, 33.56, 8.14, System Stable
2026-07-23 20:05:27, 21.09, 7.24, 29.16, 8.41, System Stable
2026-07-23 20:05:28, 14.02, 5.69, 31.47, 7.04, ALERT: pH Error (7.04)
2026-07-23 20:05:29, 25.82, 6.56, 36.36, 8.33, ALERT: Temp Error (25.82°C) | Salinity Error (36.36 PPT)
2026-07-23 20:05:30, 21.51, 5.26, 29.79, 7.8, System Stable
2026-07-23 20:05:31, 23.15, 4.87, 28.73, 8.45, ALERT: Low Oxygen (4.87 mg/L)
2026-07-23 20:05:32, 25.22, 6.23, 31.13, 7.83, ALERT: Temp Error (25.22°C)
2026-07-23 20:05:33, 19.61, 5.35, 32.61, 7.17, ALERT: pH Error (7.17)
2026-07-23 20:05:34, 23.43, 6.67, 27.98, 7.26, ALERT: Salinity Error (27.98 PPT) | pH Error (7.26)
2026-07-23 20:05:35, 25.21, 7.72, 37.27, 8.33, ALERT: Temp Error (25.21°C) | Salinity Error (37.27 PPT)
2026-07-23 20:05:36, 12.77, 7.29, 29.83, 7.43, ALERT: Temp Error (12.77°C) | pH Error (7.43)
2026-07-23 20:05:37, 23.09, 6.92, 30.22, 7.82, System Stable
2026-07-23 20:05:38, 25.34, 5.46, 37.13, 8.36, ALERT: Temp Error (25.34°C) | Salinity Error (37.13 PPT)
2026-07-23 20:05:39, 13.34, 5.57, 36.01, 8.08, ALERT: Temp Error (13.34°C) | Salinity Error (36.01 PPT)
2026-07-23 20:05:40, 15.96, 8.27, 34.52, 7.59, System Stable
2026-07-23 20:05:41, 23.92, 6.5, 28.99, 7.36, ALERT: pH Error (7.36)
2026-07-23 20:05:42, 18.8, 7.61, 31.86, 7.27, ALERT: pH Error (7.27)
2026-07-23 20:05:43, 12.43, 8.34, 33.2, 7.79, ALERT: Temp Error (12.43°C)
2026-07-23 20:05:44, 16.79, 5.15, 34.43, 8.35, System Stable
2026-07-23 20:05:45, 12.96, 5.38, 34.31, 8.25, ALERT: Temp Error (12.96°C)
2026-07-23 20:05:46, 21.68, 4.33, 31.04, 7.72, ALERT: Low Oxygen (4.33 mg/L)
2026-07-23 20:05:47, 24.56, 5.37, 28.39, 7.37, ALERT: Temp Error (24.56°C) | pH Error (7.37)
2026-07-23 20:05:48, 18.43, 6.68, 29.91, 8.95, ALERT: pH Error (8.95)
2026-07-23 20:05:49, 19.08, 4.15, 33.51, 8.7, ALERT: Low Oxygen (4.15 mg/L) | pH Error (8.7)
2026-07-23 20:05:50, 23.83, 5.93, 35.6, 8.67, ALERT: pH Error (8.67)
2026-07-23 20:05:51, 21.84, 5.68, 31.83, 7.71, System Stable
2026-07-23 20:05:52, 24.64, 7.16, 31.3, 8.07, ALERT: Temp Error (24.64°C)
2026-07-23 20:05:53, 18.91, 6.76, 34.84, 7.53, System Stable
2026-07-23 20:05:54, 17.31, 5.54, 26.48, 7.37, ALERT: Salinity Error (26.48 PPT) | pH Error (7.37)
2026-07-23 20:05:55, 24.51, 7.49, 26.81, 7.9, ALERT: Temp Error (24.51°C) | Salinity Error (26.81 PPT)
2026-07-23 20:05:56, 19.24, 6.63, 32.83, 8.57, ALERT: pH Error (8.57)
2026-07-23 20:05:57, 14.03, 4.55, 30.5, 7.76, ALERT: Low Oxygen (4.55 mg/L)
2026-07-23 20:05:58, 19.65, 6.93, 31.46, 7.21, ALERT: pH Error (7.21)
2026-07-23 20:05:59, 25.81, 6.82, 31.99, 7.27, ALERT: Temp Error (25.81°C) | pH Error (7.27)
2026-07-23 20:06:00, 22.29, 8.15, 36.32, 7.72, ALERT: Salinity Error (36.32 PPT)
2026-07-23 20:06:01, 24.0, 5.3, 35.54, 8.8, ALERT: pH Error (8.8)
2026-07-23 20:06:02, 20.17, 4.46, 35.38, 7.28, ALERT: Low Oxygen (4.46 mg/L) | pH Error (7.28)
2026-07-23 20:06:03, 16.05, 7.3, 37.54, 8.12, ALERT: Salinity Error (37.54 PPT)
2026-07-23 20:06:04, 25.61, 8.14, 36.4, 7.02, ALERT: Temp Error (25.61°C) | Salinity Error (36.4 PPT) | pH Error (7.02)
2026-07-23 20:06:05, 16.76, 6.43, 32.86, 8.06, System Stable
2026-07-23 20:06:06, 14.46, 5.58, 27.64, 8.21, ALERT: Salinity Error (27.64 PPT)
2026-07-23 20:06:07, 24.18, 4.94, 32.5, 8.67, ALERT: Temp Error (24.18°C) | Low Oxygen (4.94 mg/L) | pH Error (8.67)
2026-07-23 20:06:08, 17.93, 6.6, 27.41, 7.71, ALERT: Salinity Error (27.41 PPT)
2026-07-23 20:06:09, 25.9, 6.93, 29.78, 7.37, ALERT: Temp Error (25.9°C) | pH Error (7.37)
2026-07-23 20:06:10, 24.97, 6.0, 31.17, 8.45, ALERT: Temp Error (24.97°C)
2026-07-23 20:06:11, 15.06, 5.41, 29.5, 7.43, ALERT: pH Error (7.43)
2026-07-23 20:06:12, 12.95, 5.17, 27.29, 8.86, ALERT: Temp Error (12.95°C) | Salinity Error (27.29 PPT) | pH Error (8.86)
2026-07-23 20:06:13, 13.62, 4.91, 28.97, 8.87, ALERT: Temp Error (13.62°C) | Low Oxygen (4.91 mg/L) | pH Error (8.87)
2026-07-23 20:06:14, 18.39, 8.46, 30.28, 8.07, System Stable
2026-07-23 20:06:15, 13.3, 4.67, 30.18, 8.26, ALERT: Temp Error (13.3°C) | Low Oxygen (4.67 mg/L)
2026-07-23 20:06:16, 19.56, 5.73, 33.02, 7.56, System Stable
2026-07-23 20:06:17, 25.59, 8.43, 37.24, 7.13, ALERT: Temp Error (25.59°C) | Salinity Error (37.24 PPT) | pH Error (7.13)
2026-07-23 20:06:18, 14.82, 6.14, 37.89, 8.82, ALERT: Salinity Error (37.89 PPT) | pH Error (8.82)
2026-07-23 20:06:19, 24.72, 5.17, 27.82, 7.25, ALERT: Temp Error (24.72°C) | Salinity Error (27.82 PPT) | pH Error (7.25)
2026-07-23 20:06:20, 15.03, 5.95, 31.52, 7.97, System Stable
2026-07-23 20:06:21, 20.05, 5.24, 30.25, 7.47, ALERT: pH Error (7.47)
2026-07-23 20:06:22, 13.74, 7.15, 34.97, 7.66, ALERT: Temp Error (13.74°C)
2026-07-23 20:06:23, 15.39, 5.06, 37.05, 8.98, ALERT: Salinity Error (37.05 PPT) | pH Error (8.98)
2026-07-23 20:06:24, 14.89, 7.81, 35.34, 8.88, ALERT: pH Error (8.88)
2026-07-23 20:06:25, 19.12, 6.3, 28.96, 8.47, System Stable
2026-07-23 20:06:26, 20.67, 5.84, 32.1, 8.8, ALERT: pH Error (8.8)
2026-07-23 20:06:27, 19.37, 4.56, 28.16, 8.25, ALERT: Low Oxygen (4.56 mg/L)
2026-07-23 20:06:28, 22.13, 7.33, 33.42, 7.45, ALERT: pH Error (7.45)
2026-07-23 20:06:29, 15.12, 4.82, 27.67, 8.93, ALERT: Low Oxygen (4.82 mg/L) | Salinity Error (27.67 PPT) | pH Error (8.93)
2026-07-23 20:06:30, 23.16, 5.38, 36.51, 7.77, ALERT: Salinity Error (36.51 PPT)
2026-07-23 20:06:31, 16.32, 6.69, 36.4, 7.83, ALERT: Salinity Error (36.4 PPT)
2026-07-23 20:06:32, 25.99, 6.64, 27.8, 8.09, ALERT: Temp Error (25.99°C) | Salinity Error (27.8 PPT)
2026-07-23 20:06:33, 22.6, 4.97, 36.04, 8.83, ALERT: Low Oxygen (4.97 mg/L) | Salinity Error (36.04 PPT) | pH Error (8.83)
2026-07-23 20:06:34, 13.11, 7.12, 35.77, 7.42, ALERT: Temp Error (13.11°C) | pH Error (7.42)
2026-07-23 20:06:35, 20.46, 7.67, 30.99, 7.11, ALERT: pH Error (7.11)
2026-07-23 20:06:36, 21.9, 6.83, 26.77, 8.02, ALERT: Salinity Error (26.77 PPT)
2026-07-23 20:06:37, 23.68, 5.9, 28.4, 8.14, System Stable
2026-07-23 20:06:38, 24.13, 6.19, 32.31, 7.92, ALERT: Temp Error (24.13°C)
2026-07-23 20:06:39, 23.29, 7.45, 30.03, 8.2, System Stable
2026-07-23 20:06:40, 24.65, 7.96, 30.63, 7.27, ALERT: Temp Error (24.65°C) | pH Error (7.27)
2026-07-23 20:06:41, 22.77, 4.79, 28.53, 7.3, ALERT: Low Oxygen (4.79 mg/L) | pH Error (7.3)
2026-07-23 20:06:42, 25.43, 8.45, 32.38, 7.62, ALERT: Temp Error (25.43°C)
2026-07-23 20:06:43, 19.07, 4.15, 37.07, 8.48, ALERT: Low Oxygen (4.15 mg/L) | Salinity Error (37.07 PPT)
2026-07-23 20:06:44, 19.24, 4.5, 36.76, 8.98, ALERT: Low Oxygen (4.5 mg/L) | Salinity Error (36.76 PPT) | pH Error (8.98)
2026-07-23 20:06:45, 24.15, 4.84, 30.55, 7.25, ALERT: Temp Error (24.15°C) | Low Oxygen (4.84 mg/L) | pH Error (7.25)
2026-07-23 20:06:46, 19.21, 7.18, 28.75, 7.14, ALERT: pH Error (7.14)
2026-07-23 20:06:47, 22.54, 5.76, 34.99, 8.45, System Stable
2026-07-23 20:06:48, 21.11, 8.14, 31.28, 8.56, ALERT: pH Error (8.56)
2026-07-23 20:06:49, 13.82, 5.69, 30.65, 8.13, ALERT: Temp Error (13.82°C)
